seed,round,agent_name,agent_role,agent_action,decision_source,decision_reason,decision_trace,strategy_state,strategy_update_reason,strategy_update_trace,forecast_demand,forecast_error_abs,forecast_error_sq,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,transfer_attempts,transfer_accepts,coop_probability,coop_accept_rate,segment_demand,segment_allocations,reallocated_in,reallocated_out,realized_sales,shortage_post_transfer,backlog_start,new_contract_demand,delivered_backlog,backlog_end,late_units,sla_queue_penalty,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,price_pressure_cost,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=190;price=4.60;quantity=80,llm-context,"forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80","{""source"":""llm-context"",""summary"":""forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80"",""forecast_base"":184.0,""forecast_adjustment"":6.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":80.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":190,""final_price"":4.6,""final_quantity"":80,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_invent""}",,,,190,11.0,121.0,179,184,180.0,2.9552020666133956,0.0,-4.094084615161607,5.2,179.0,30.0,0.65,0.65,0.65,0.65,4.6,80,110.0,-2.3899999999999997,0.553072625698324,99.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":80.55,""enterprise_sla"":62.65,""spot_workload"":35.800000000000004}","{""training_burst"":41.13691010923255,""enterprise_sla"":18.191036538850216,""spot_workload"":14.028492532423472}",25.643560819493764,0.0,99.0,0.0,0.0,18.458393041682093,0.0,0.0,0.0,0.0,9.35,1.65,455.4,288.0,0.935,0.4125,0.0,0.0,0.0,166.05249999999998,166.05249999999998,1.0,0.0,0,0,0.7375,0.7375,0.65,0.7200000000000001
7,3,SpotBroker,spot,forecast=215;price=5.60;quantity=40,llm-context,"forecast 197.0 + 18.0; price 5.40 + 0.20; quantity target 50.0; risk gate inventory target capped quantity; final forecast=215, price=5.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 197.0 + 18.0; price 5.40 + 0.20; quantity target 50.0; risk gate inventory target capped quantity; final forecast=215, price=5.60, quantity=40"",""forecast_base"":197.0,""forecast_adjustment"":18.0,""price_base"":5.4,""price_adjustment"":0.1999999999999993,""quantity_target"":50.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":215,""final_price"":5.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":3,\""observed_demand\"":215,\""observed_demand_history\"":[184,197,193],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4]],\""reputation_history\"":[[0.7200000000000001,0.88,0.64],[0.6975000000000001,0.""}",,,,215,4.0,16.0,211,215,181.8,18.853229164490156,0.0,9.988922091003346,5.466666666666666,203.06045079150653,0.0,0.5946088977970768,0.4831240455941536,0.81015625,0.55,5.6,40,40.0,-3.106469322643507,0.1895734597156398,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":94.95,""enterprise_sla"":73.85,""spot_workload"":42.2}","{""training_burst"":17.272343427631114,""enterprise_sla"":8.625654822050338,""spot_workload"":12.693965447080874}",1.4080363032376724,0.0,38.810450791506526,1.1895492084934745,1.1895492084934771,8.831173731654909,1.1895492084934771,0.2626278930639615,0.0,0.0,0.0,0.0,224.0,150.4,0.0,0.0,1.5464139710415168,0.0,0.0059999999999999784,72.04758602895848,242.95918366259176,0.9702612697876631,0.0,0,0,0.604908351642531,0.8576171875,0.55,0.6697393320712655
7,4,Hyperscaler,hyperscaler,forecast=220;price=4.60;quantity=120,llm-context,"forecast 213.0 + 7.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=220, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 213.0 + 7.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=220, price=4.60, quantity=120"",""forecast_base"":213.0,""forecast_adjustment"":7.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":220,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":4,\""observed_demand\"":204,\""observed_demand_history\"":[184,197,193,215],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6]],\""reputation_history\"":[[0.7200000000000001,0.88,0.""}",,,,220,18.0,324.0,202,204,182.4,-1.7701436423586276,0.0,21.08508020318617,5.533333333333334,197.25757296170957,0.0,0.6854687500000001,0.8892578125,0.3111328125,0.7375,4.6,120,120.0,-2.3474375,0.5572000690862741,112.55441395542736,0.0,7.445586044572636,0.0,1.298462956909944,0.0,6.271576081875029,1,1,0.552000757780575,1.0,"{""training_burst"":90.9,""enterprise_sla"":70.69999999999999,""spot_workload"":40.400000000000006}","{""training_burst"":56.837237270365186,""enterprise_sla"":26.630446441680903,""spot_workload"":24.872722988182204}",4.214007255199069,0.0,112.55441395542736,0.0,0.0,26.900194707706305,0.0,0.0,0.0,0.0,5.225054624513288,0.9220684631494037,517.7503041949658,468.0,0.5225054624513289,0.23051711578735093,0.0,0.0,0.0,55.2688576986022,513.5947920380727,1.0,0.17439365405715,1,0,0.916943359375,0.23334960937500002,0.8031250000000001,0.6891015625000001
7,4,PremiumCloud,premium,forecast=205;price=6.20;quantity=50,llm-context,"forecast 208.0 + -3.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=205, price=6.20, quantity=50","{""source"":""llm-context"",""summary"":""forecast 208.0 + -3.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=205, price=6.20, quantity=50"",""forecast_base"":208.0,""forecast_adjustment"":-3.0,""price_base"":7.0,""price_adjustment"":-0.7999999999999998,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure"",""final_forecast"":205,""final_price"":6.2,""final_quantity"":50,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":4,\""observed_demand\"":204,\""observed_demand_history\"":[184,197,193,215],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6]],\""reputation_history\"":[[0.7200000000000001,0.88,0.64],[0.6""}",,,,205,3.0,9.0,202,204,182.4,-1.7701436423586276,0.0,21.08508020318617,5.533333333333334,197.25757296170957,0.0,0.8516096840638588,0.7916959306277176,0.9525390625,0.85,6.2,50,50.0,-3.0180683791233696,0.25395278691539575,51.298462956909944,1.298462956909944,0.0,1.298462956909944,0.0,6.271576081875029,0.0,0,0,0.0,0.0,"{""training_burst"":90.9,""enterprise_sla"":70.69999999999999,""spot_workload"":40.400000000000006}","{""training_burst"":17.974566478051866,""enterprise_sla"":33.30279903745471,""spot_workload"":4.813386443669942}",0.0,4.792289002266572,46.55603591861951,4.742427038290437,4.742427038290434,27.015225248079716,4.742427038290434,2.4974965579303414,0.0,0.0,0.0,0.0,318.05047033284166,182.5,0.0,0.0,7.113640557435655,0.0,0.0,122.16525369353097,644.476558237335,0.9075522585876693,0.0,0,0,0.8206600126177055,0.964404296875,0.85,0.8696512953713528
7,4,SpotBroker,spot,forecast=205;price=5.80;quantity=40,llm-context,"forecast 216.0 + -11.0; price 5.40 + 0.40; quantity target 40.0; risk gate none; final forecast=205, price=5.80, quantity=40","{""source"":""llm-context"",""summary"":""forecast 216.0 + -11.0; price 5.40 + 0.40; quantity target 40.0; risk gate none; final forecast=205, price=5.80, quantity=40"",""forecast_base"":216.0,""forecast_adjustment"":-11.0,""price_base"":5.4,""price_adjustment"":0.39999999999999947,""quantity_target"":40.0,""risk_gate_adjustment"":""none"",""final_forecast"":205,""final_price"":5.8,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":4,\""observed_demand\"":204,\""observed_demand_history\"":[184,197,193,215],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6]],\""reputation_history\"":[[0.7200000000000001,0.88,0.64],[0.6""}",,,,205,3.0,9.0,202,204,182.4,-1.7701436423586276,0.0,21.08508020318617,5.533333333333334,197.25757296170957,0.0,0.6697393320712655,0.604908351642531,0.8576171875,0.55,5.8,40,40.0,-3.1563128015144812,0.18884714399833022,38.147123087662706,0.0,1.852876912337294,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":90.9,""enterprise_sla"":70.69999999999999,""spot_workload"":40.400000000000006}","{""training_burst"":16.088196251582964,""enterprise_sla"":10.766754520864371,""spot_workload"":10.713890568147862}",0.5782817470675036,0.0,38.147123087662706,0.0,0.2626278930639615,10.219580044213968,0.2626278930639615,0.0,0.0,0.0,1.39941913696053,0.19082988231279954,222.77655568821467,150.4,0.16793029643526358,0.0419825741088159,0.0,0.0,0.006000000000000005,72.16064281767059,315.11982648026236,1.0,0.0,0,0,0.7036812637318982,0.8932128906250001,0.55,0.7298044990534491
7,5,Hyperscaler,hyperscaler,forecast=200;price=4.60;quantity=120,llm-context,"forecast 208.0 + -8.0; price 4.60 + 0.00; quantity target 120.0; risk gate inventory target capped quantity; final forecast=200, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 208.0 + -8.0; price 4.60 + 0.00; quantity target 120.0; risk gate inventory target capped quantity; final forecast=200, price=4.60, quantity=120"",""forecast_base"":208.0,""forecast_adjustment"":-8.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":200,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":5,\""observed_demand\"":186,\""observed_demand_history\"":[184,197,193,215,204],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8]],\""reputation_history\"":[[0.720000""}",,,,200,16.0,256.0,184,186,183.0,-14.622140083788784,0.0,15.804600245253901,5.466666666666666,181.50250344206967,5.225054624513291,0.6891015625000001,0.916943359375,0.23334960937500002,0.8031250000000001,4.6,120,125.22505462451329,-2.3430781249999995,0.5426852097522402,99.8540785944122,0.0,25.37097603010109,0.0,2.7465022686272746,0.0,13.265605957469736,1,1,0.4075034521566223,1.0,"{""training_burst"":82.8,""enterprise_sla"":64.39999999999999,""spot_workload"":36.800000000000004}","{""training_burst"":49.498544776475015,""enterprise_sla"":23.102145899031715,""spot_workload"":20.94643614799853}",6.306951770906936,0.0,99.8540785944122,0.0,0.0,23.323785709321214,0.0,0.0,0.0,0.0,19.23080269725275,3.3936710642210732,459.32876153429606,468.0,1.923080269725275,0.8484177660552683,0.0,0.0,0.0,1.8228694559852656,515.4176614940579,1.0,0.10825370948948594,1,0,0.9377075195312501,0.17501220703125,0.8523437500000001,0.6918261718750001
7,5,PremiumCloud,premium,forecast=190;price=6.20;quantity=50,llm-context,"forecast 205.0 + -15.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=190, price=6.20, quantity=50","{""source"":""llm-context"",""summary"":""forecast 205.0 + -15.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=190, price=6.20, quantity=50"",""forecast_base"":205.0,""forecast_adjustment"":-15.0,""price_base"":7.0,""price_adjustment"":-0.7999999999999998,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure"",""final_forecast"":190,""final_price"":6.2,""final_quantity"":50,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":5,\""observed_demand\"":186,\""observed_demand_history\"":[184,197,193,215,204],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8]],\""reputation_history\"":[[0.72000000000000""}",,,,190,6.0,36.0,184,186,183.0,-14.622140083788784,0.0,15.804600245253901,5.466666666666666,181.50250344206967,0.0,0.8696512953713528,0.8206600126177055,0.964404296875,0.85,6.2,50,50.0,-2.9964184455543768,0.2717391304347826,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":82.8,""enterprise_sla"":64.39999999999999,""spot_workload"":36.800000000000004}","{""training_burst"":15.842304875528638,""enterprise_sla"":29.54193976059063,""spot_workload"":4.080719812178137}",0.5350355517025918,0.0,47.50250344206966,2.49749655793034,2.4974965579303414,23.944721298604744,2.4974965579303414,1.1960371804773329,0.0,0.0,0.0,0.0,310.0,182.5,0.0,0.0,3.74624483689551,0.0,0.0,123.75375516310449,768.2303134004395,0.9500500688413932,0.0,0,0,0.8530075266736274,0.9733032226562499,0.85,0.8884947301336887
7,5,SpotBroker,spot,forecast=185;price=5.60;quantity=30,llm-context,"forecast 210.0 + -25.0; price 5.60 + 0.00; quantity target 30.0; risk gate none; final forecast=185, price=5.60, quantity=30","{""source"":""llm-context"",""summary"":""forecast 210.0 + -25.0; price 5.60 + 0.00; quantity target 30.0; risk gate none; final forecast=185, price=5.60, quantity=30"",""forecast_base"":210.0,""forecast_adjustment"":-25.0,""price_base"":5.6,""price_adjustment"":0.0,""quantity_target"":30.0,""risk_gate_adjustment"":""none"",""final_forecast"":185,""final_price"":5.6,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":5,\""observed_demand\"":186,\""observed_demand_history\"":[184,197,193,215,204],\""price_history\"":[[4.6,6.2,4.8],[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8]],\""reputation_history\"":[[0.72000000000000""}",,,,185,1.0,1.0,184,186,183.0,-14.622140083788784,0.0,15.804600245253901,5.466666666666666,181.50250344206967,1.3994191369605318,0.7298044990534491,0.7036812637318982,0.8932128906250001,0.55,5.6,30,31.39941913696053,-2.9442346011358604,0.18557565981297722,34.145921405587806,2.7465022686272746,0.0,2.7465022686272746,0.0,13.265605957469736,0.0,0,0,0.0,0.0,"{""training_burst"":82.8,""enterprise_sla"":64.39999999999999,""spot_workload"":36.800000000000004}","{""training_burst"":17.459150347996342,""enterprise_sla"":11.75591434037765,""spot_workload"":11.772844039823338}",0.0,6.841987322609528,34.145921405587806,0.0,0.0,11.151492992074038,0.0,0.0,0.0,0.0,0.0,0.0,191.2171598712917,111.6,0.0,0.0,0.0,0.0,0.006000000000000005,66.34555391382196,381.4653803940843,1.0,0.0,0,0,0.7777609477989237,0.9199096679687501,0.55,0.7748533742900868
7,6,Hyperscaler,hyperscaler,forecast=170;price=4.60;quantity=90,llm-context,"forecast 193.0 + -23.0; price 4.60 + 0.00; quantity target 100.0; risk gate inventory target capped quantity; final forecast=170, price=4.60, quantity=90","{""source"":""llm-context"",""summary"":""forecast 193.0 + -23.0; price 4.60 + 0.00; quantity target 100.0; risk gate inventory target capped quantity; final forecast=170, price=4.60, quantity=90"",""forecast_base"":193.0,""forecast_adjustment"":-23.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":100.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":170,""final_price"":4.6,""final_quantity"":90,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":6,\""observed_demand\"":164,\""observed_demand_history\"":[197,193,215,204,186],\""price_history\"":[[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8],[4.6,6.2,5.6]],\""reputation_history\"":[[0.697500""}",,,,170,15.0,225.0,155,164,183.6,-9.546789468930825,0.0,-19.544930294626838,5.3999999999999995,152.68864736639333,19.230802697252756,0.6918261718750001,0.9377075195312501,0.17501220703125,0.8523437500000001,4.6,90,109.23080269725276,-2.3398085937499995,0.522065490040008,80.92015095620124,0.0,28.310651741051515,0.0,0.0,0.0,0.0,1,0,0.42411167965227664,0.0,"{""training_burst"":69.75,""enterprise_sla"":54.25,""spot_workload"":31.0}","{""training_burst"":39.68868985211481,""enterprise_sla"":18.445256909514207,""spot_workload"":16.11764724864176}",6.668556945930458,0.0,80.92015095620124,0.0,0.0,18.608694029779226,0.0,0.0,0.0,0.0,24.06405397989379,4.2465977611577275,372.23269439852567,330.75,2.406405397989379,1.0616494402894319,0.0,0.0,0.0,38.014639560246856,553.4323010543048,1.0,0.0,0,0,0.9532806396484376,0.3812591552734375,0.6392578125,0.71886962890625
7,6,PremiumCloud,premium,forecast=180;price=6.20;quantity=50,llm-context,"forecast 193.0 + -13.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=180, price=6.20, quantity=50","{""source"":""llm-context"",""summary"":""forecast 193.0 + -13.0; price 7.00 + -0.80; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=180, price=6.20, quantity=50"",""forecast_base"":193.0,""forecast_adjustment"":-13.0,""price_base"":7.0,""price_adjustment"":-0.7999999999999998,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure"",""final_forecast"":180,""final_price"":6.2,""final_quantity"":50,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":6,\""observed_demand\"":164,\""observed_demand_history\"":[197,193,215,204,186],\""price_history\"":[[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8],[4.6,6.2,5.6]],\""reputation_history\"":[[0.69750000000000""}",,,,180,25.0,625.0,155,164,183.6,-9.546789468930825,0.0,-19.544930294626838,5.3999999999999995,152.68864736639333,0.0,0.8884947301336887,0.8530075266736274,0.9733032226562499,0.85,6.2,50,50.0,-2.9738063238395736,0.269474170388336,41.76849641019208,0.0,8.231503589807922,0.0,0.0,0.0,0.0,1,0,0.3994425994844176,0.0,"{""training_burst"":69.75,""enterprise_sla"":54.25,""spot_workload"":31.0}","{""training_burst"":12.919736531348128,""enterprise_sla"":24.454314846565403,""spot_workload"":3.1683489821643906}",1.2260960501141582,0.0,41.76849641019208,0.0,1.1960371804773329,19.791127237167082,1.1960371804773329,0.0,0.0,0.0,6.33191976839753,0.7035466409330589,266.3801082621504,182.5,0.5065535814718024,0.14070932818661178,0.0,0.0,0.0,83.23284535249195,851.4631587529315,1.0,0.0,0,0,0.8897556450052206,0.9799774169921874,0.6375,0.8663710476002666
7,6,SpotBroker,spot,forecast=160;price=5.40;quantity=30,llm-context,"forecast 194.0 + -34.0; price 5.60 + -0.20; quantity target 30.0; risk gate inventory_guard lifted price under volatility; final forecast=160, price=5.40, quantity=30","{""source"":""llm-context"",""summary"":""forecast 194.0 + -34.0; price 5.60 + -0.20; quantity target 30.0; risk gate inventory_guard lifted price under volatility; final forecast=160, price=5.40, quantity=30"",""forecast_base"":194.0,""forecast_adjustment"":-34.0,""price_base"":5.6,""price_adjustment"":-0.1999999999999993,""quantity_target"":30.0,""risk_gate_adjustment"":""inventory_guard lifted price under volatility"",""final_forecast"":160,""final_price"":5.4,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":6,\""observed_demand\"":164,\""observed_demand_history\"":[197,193,215,204,186],\""price_history\"":[[4.6,6.2,5.2],[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8],[4.6,6.2,5.6]],\""reputation_history\"":[[0.69750000000000""}",,,,160,5.0,25.0,155,164,183.6,-9.546789468930825,0.0,-19.544930294626838,5.3999999999999995,152.68864736639333,0.0,0.7748533742900868,0.7777609477989237,0.9199096679687501,0.55,5.4,30,30.0,-2.7501759508518955,0.208460339571656,32.31135263360668,2.311352633606681,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":69.75,""enterprise_sla"":54.25,""spot_workload"":31.0}","{""training_burst"":17.14157361653706,""enterprise_sla"":11.35042824392039,""spot_workload"":11.71400376919385}",0.0,7.894652996044616,30.0,2.311352633606681,0.0,10.81267873305369,0.0,0.7734715952433631,0.0,0.0,0.0,0.0,162.0,111.6,0.0,0.0,3.0047584236886857,0.0,0.0059999999999999784,47.38924157631132,428.85462197039567,0.9284662372443465,0.0,0,0,0.8154372701602794,0.9399322509765625,0.55,0.7996983103731085
7,7,Hyperscaler,hyperscaler,forecast=210;price=4.60;quantity=100,llm-context,"forecast 172.0 + 38.0; price 4.60 + 0.00; quantity target 100.0; risk gate none; final forecast=210, price=4.60, quantity=100","{""source"":""llm-context"",""summary"":""forecast 172.0 + 38.0; price 4.60 + 0.00; quantity target 100.0; risk gate none; final forecast=210, price=4.60, quantity=100"",""forecast_base"":172.0,""forecast_adjustment"":38.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":100.0,""risk_gate_adjustment"":""none"",""final_forecast"":210,""final_price"":4.6,""final_quantity"":100,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":7,\""observed_demand\"":198,\""observed_demand_history\"":[193,215,204,186,164],\""price_history\"":[[4.6,6.2,5.4],[4.6,6.2,5.6],[4.6,6.2,5.8],[4.6,6.2,5.6],[4.6,6.2,5.4]],\""reputation_history\"":[[0.680625""}",,,,210,17.0,289.0,193,198,184.2,9.809933289465182,0.0,-0.6930610982665506,5.466666666666666,192.22652840475666,24.064053979893785,0.71886962890625,0.9532806396484376,0.3812591552734375,0.6392578125,4.6,100,124.06405397989379,-2.3073564453124997,0.5526843535316192,106.66808023160249,0.0,17.395973748291297,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":86.85000000000001,""enterprise_sla"":67.55,""spot_workload"":38.6}","{""training_burst"":51.412787512122414,""enterprise_sla"":23.704670214430255,""spot_workload"":21.7871875357506}",9.763434969299219,0.0,106.66808023160249,0.0,0.0,24.009140788822464,0.0,0.0,0.0,0.0,14.786577686047602,2.6093960622436945,490.6731690653714,375.0,1.4786577686047604,0.6523490155609236,0.0,0.0,0.0,113.54216228120569,666.9744633355106,1.0,0.0,0,0,0.9649604797363281,0.5359443664550781,0.6392578125,0.7711151123046875
